ObjectID,Unit ID,Use Type,Name,Long Name,Level ID,Schedule Email,Capacity,Area ID,Assignment Type,Gross Area,Relative Height,Reservation Method,Created User,Created Date,Last Edited User,Last Edited Date,GlobalID,Validation status,Lable,Shape__Area,Shape__Length
391,UCM.KL.L4.455B,"455B
STUDY
SERV",455B,"455B, L4",UCM.KL.L4,,,,none,140.165430080359,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e7dd6add-648d-408d-81cf-242fd70592e6,2,,20.6484375,21.4290842144059
392,UCM.KL.L4.455A,"455A
STUDY
SERV",455A,"455A, L4",UCM.KL.L4,,,,none,140.908279543485,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,de737bbb-bdfc-4a2b-84ed-31e4bc2b2e86,2,,20.76171875,20.6989994307192
393,UCM.KL.L4.460,CONFERENCE,460,"460, L4",UCM.KL.L4,,,,none,716.294688665124,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e6dbc0c2-8014-42f6-9c71-ef2a11097985,2,1,105.5390625,42.4270615801417
394,UCM.KL.L4.C400B,"C400B
CIRCULATION",C400B,"C400B, L4",UCM.KL.L4,,,,none,669.798874132204,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,aeccf1d8-66c9-4403-a2e2-68c7e22d1a56,2,,98.69140625,66.6307619606196
395,UCM.KL.L4.457,"457
PROCESS
RM",457,"457, L4",UCM.KL.L4,,,,none,380.998721847234,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,34ff6503-c4ac-4faa-b528-565876f9b6f9,2,,56.140625,35.6254023845611
396,UCM.KL.L4.464,STUDY,464,"464, L4",UCM.KL.L4,,,,none,369.862188100804,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,50de0f33-ce22-4246-9945-cfec135c8f15,2,1,54.4921875,29.8782848188837
397,UCM.KL.L4.470,STUDY,470,"470, L4",UCM.KL.L4,,,,none,371.43801604769,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,ccfb6a24-f179-4da4-b89f-7c329fe0e8c9,2,1,54.7265625,29.9529894986595
398,UCM.KL.L4.474,STUDY,474,"474, L4",UCM.KL.L4,,,,none,371.437595488133,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fee98b5b-3989-4547-a866-ed2125e98a9a,2,1,54.72265625,29.9529894961098
399,UCM.KL.L4.473,"473
CONFERENCE",473,"473, L4",UCM.KL.L4,,,,none,514.480264787417,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e6cb361e-c327-49e1-9814-73acd3c5e3b6,2,,75.80859375,35.1765909682012
400,UCM.KL.L4.487A,TUTORIAL,487A,"487A, L4",UCM.KL.L4,,,,none,173.415069240943,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,03ab0ee7-1cee-422f-83a7-39f2b9d6edc6,2,1,25.54296875,20.7154050368423
401,UCM.KL.L4.487,"487
OTHER OFF","487
DIGITAL
ASSETS","487
DIGITAL
ASSETS, L4",UCM.KL.L4,,,,none,664.164304014332,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,899e7d35-9882-4bde-9205-2f8e6415d106,2,,97.86328125,52.705180583096
402,UCM.KL.L4.489,"489
PROCESS
RM","489
DIGITAL
ASSETS","489
DIGITAL
ASSETS, L4",UCM.KL.L4,,,,none,514.862808932529,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,db61bd93-8e52-42a4-8637-f90a328e451f,2,,75.859375,35.1900326944491
403,UCM.KL.L4.489A,STACK,489A,"489A, L4",UCM.KL.L4,,,,none,749.041716336453,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,2cc912f0-a2f1-4215-af91-b05af816a0d9,2,1,110.359375,43.3565240718538
404,UCM.KL.L4.M4-5,"M4-5
MECHANICAL",M4-5,"M4-5, L4",UCM.KL.L4,,,,none,87.5163395641818,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,1236c260-8253-45a4-95a1-e0fc9c668410,2,,12.890625,15.0720003371735
405,UCM.KL.L4.499,"499
STUDY SERV",499,"499, L4",UCM.KL.L4,,,,none,69.6761222807554,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,ae285e74-4b09-427a-81b3-27a2d8718ade,2,,10.265625,12.8476089300785
406,UCM.KL.L4.S4-6,"S4-6
CIRCULATION",S4-6,"S4-6, L4",UCM.KL.L4,,,,none,482.634319306717,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,cecbe5b7-9829-49a4-bc2a-0ceda06d6735,2,,71.125,54.4142586953736
407,UCM.KL.L4.T4-4,"T4-4
RESTROOM",T4-4,"T4-4, L4",UCM.KL.L4,,,,none,300.509007980905,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,9f2b1771-5742-4cc3-97b8-84f39c4b7172,2,,44.28125,37.384047184292
408,UCM.KL.L4.T4-3,"T4-3
RESTROOM",T4-3,"T4-3, L4",UCM.KL.L4,,,,none,315.818484732378,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,787fb71f-2f88-4bb7-adb2-76b1b3108dd0,2,,46.5234375,37.996066738384
409,UCM.KL.L4.J4-1,"J4-1
CUSTODIAL",J4-1,"J4-1, L4",UCM.KL.L4,,,,none,110.963193480091,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,320ef298-ebc7-4382-977c-986ac6ba4e6e,2,,16.34765625,24.4329722500359
410,UCM.KL.L4.E4-4,"E4-4
MECHANICAL",E4-4,"E4-4, L4",UCM.KL.L4,,,,none,81.7378495423019,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3659882a-b19c-4491-89c9-7d42c378490c,2,,12.046875,13.9762988367461
411,UCM.KL.L4.E4-3,"E4-3
MECHANICAL",E4-3,"E4-3, L4",UCM.KL.L4,,,,none,81.7436856155686,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,f44f52bc-b122-4351-81f1-0da5ebe79c7e,2,,12.046875,13.9768552652187
412,UCM.KL.L4.U4-2,"U4-2
MECHANICAL","U4-2
UTILITY ROOM","U4-2
UTILITY ROOM, L4",UCM.KL.L4,,,,none,108.615749164898,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,70cdd442-6351-4b1a-9bbd-fc654d49e278,2,,16.015625,17.0789211661608
413,UCM.KL.L4.M4-3,"M4-3
MECHANICAL",M4-3,"M4-3, L4",UCM.KL.L4,,,,none,71.3647191568777,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b9f5de51-1480-44b6-8850-8d69e980cb5d,2,,10.51953125,15.3125334372706
414,UCM.KL.L4.M4-4,"M4-4
MECHANICAL",M4-4,"M4-4, L4",UCM.KL.L4,,,,none,23.4442097674144,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4a8107d3-58c4-4198-a184-428f49a0b251,2,,3.44921875,8.24147430815278
415,UCM.KL.L4.480A,STACK,480A,"480A, L4",UCM.KL.L4,,,,none,6901.95976398781,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,bd87e74b-5091-4010-9ee1-f2da15a07855,2,1,1016.953125,176.028195303248
416,UCM.KL.L4.471,"471
STUDY
ROOM",471,"471, L4",UCM.KL.L4,,,,none,2063.12730391208,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,67c6d8a6-c5d9-4514-9f70-c5ff3b0f41e1,2,,303.984375,93.3273848655737
417,UCM.KL.L4.455,"455
STUDY
ROOM",455,"455, L4",UCM.KL.L4,,,,none,4054.24514778934,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,22a1ac8f-505a-4a5e-8c9c-b0b8edd414aa,2,,597.3359375,112.77423518204
418,UCM.KL.L4.480,STACK,480,"480, L4",UCM.KL.L4,,,,none,7823.5667035547,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,99d2131d-8f17-4115-86f1-60aab188dca4,2,1,1152.6953125,270.783500973692
419,UCM.KL.L4.[XX]480A,[XX]480A,[XX]480A,"[XX]480A, L4",UCM.KL.L4,,,,none,957.432122118015,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,6d2c8df0-c61b-41a0-afd2-e691b31b62f4,2,,141.0625,119.150984537186
420,UCM.KL.L4.[XX]480,[XX]480,[XX]480,"[XX]480, L4",UCM.KL.L4,,,,none,588.48271129057,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c91c84bc-7016-45a9-8b2b-1cf77337a1f9,2,,86.69921875,47.755369840468
422,UCM.KL.L4.S4-7,"S4-7
CIRCULATION",S4-7,"S4-7, L4",UCM.KL.L4,,,,none,419.415582589184,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,422f93f2-cfc0-4be4-aff0-8e358f4793e1,2,,61.796875,33.0651046946857
423,UCM.KL.L4.S4-4,"S4-4
CIRCULATION",S4-4,"S4-4, L4",UCM.KL.L4,,,,none,245.619015854532,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,25d66c10-be8d-4fd9-a629-08019e1a772f,2,,36.1875,38.0992498299284
424,UCM.KL.L4.[XX]S4-4,[XX]S4-4,[XX]S4-4,"[XX]S4-4, L4",UCM.KL.L4,,,,none,214.496783159126,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,60daa885-9923-40c3-8e88-ab6a98b89cc2,2,,31.60546875,38.2803619907883
425,UCM.KL.L4.487B,"487B
OTHER
OFF",487B,"487B, L4",UCM.KL.L4,,,,none,175.252838554652,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4dbc412a-712d-4b10-8c3b-d319c042b9a7,2,,25.82421875,20.7323822634407
